Age,Earnings Past 12 Months,Usual Weekly Hours,Female,Married,No High School Degree,High School Degree or GED,Some College,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctorate,Employed,White,Black,American Indian or Native American,Asian,Hawaiian or Pacific Islander,Other Race,Biracial,Hispanic,Worked 40+ Weeks During Past 12 Months,Worked 35+ Hours in a Typical Week
25,031000,60,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,011800,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
60,040000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
25,020000,50,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,067000,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
45,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
53,005000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
42,022000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
57,000000,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
25,020000,30,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
50,000000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
42,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,035500,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
57,065000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
45,050000,45,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,01
57,070000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,018600,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
47,017000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,041000,50,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,034000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,009300,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
37,019000,32,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
62,000000,01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,00
60,021200,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,000000,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
54,000000,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
51,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
60,060000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
57,000000,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,00
64,000000,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
57,068000,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,01
49,000000,,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
47,003600,40,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,01
58,055000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,061000,45,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,01
45,035000,48,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,000000,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
57,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,048000,45,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
62,000000,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
60,035000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
34,040000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
39,030000,40,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,01
47,000000,09,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
55,045000,45,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
50,048000,46,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,000000,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
50,000000,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,021300,45,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,045000,60,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,000000,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
59,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,078000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,045000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
33,000000,60,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
25,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
53,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
48,060000,60,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
54,047500,60,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,030000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,037000,37,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
64,000000,,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
56,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
48,000000,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
50,045000,50,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
57,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
59,000000,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,022000,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,030000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,000000,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
37,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
62,000000,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00
64,067000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,000000,,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,00
64,054000,32,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
64,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,085000,60,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
63,000000,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
63,080000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
23,000000,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,00
60,018600,15,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
40,027800,38,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,026000,70,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,009300,25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
61,000000,,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
44,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
57,000000,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
50,013800,30,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
62,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
61,072000,51,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,000000,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
37,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
37,012000,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
56,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
39,015000,24,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,032000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,034500,43,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,000000,80,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,000000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,092000,45,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,010500,30,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
23,012000,32,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,00
59,000000,10,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
53,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,040000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,000000,,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,00
63,040000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,030000,65,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
50,026000,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
59,028000,32,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
21,000000,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
53,071000,45,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,000000,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
45,055000,42,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,000000,07,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,000000,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
60,002000,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,01
53,025000,50,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
61,000000,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
38,035800,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,000000,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
48,030000,55,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,000000,,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
57,000000,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
60,043800,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,036000,80,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
60,000000,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,00
60,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,038000,72,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,000000,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
59,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
33,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
53,000000,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
45,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
44,003100,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
54,000000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,001500,02,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
25,022000,50,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,105000,70,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,01
41,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
62,032000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,000000,,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
62,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
36,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
48,048900,60,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
26,006000,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
46,010500,20,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
57,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
48,000000,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
20,030000,30,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
62,000000,,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
29,000400,02,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,002600,08,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
62,042300,34,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,00
53,067000,48,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,045000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,024000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
21,007500,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
30,060000,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
41,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
24,000000,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00
56,000000,,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
64,000000,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,015000,15,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,00
49,040000,65,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,064000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,006000,40,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,01
55,048300,50,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,038000,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
64,014000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,080000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
22,024000,50,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
59,000000,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
47,117000,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,01
25,033000,90,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,030000,16,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,00
47,040000,80,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
27,000000,,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
63,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
64,171000,40,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
48,014000,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,01
46,012000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,000000,25,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,060000,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,075000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,008000,20,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,00
19,000000,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
30,065000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
27,035000,72,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,075000,50,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
62,054000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
57,012000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,000000,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00
46,015000,42,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
57,015000,70,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,01
60,001100,55,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
64,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
44,030000,40,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
62,000000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
59,021000,10,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
48,131000,45,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
63,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
24,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
60,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,048000,40,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,01
64,000000,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
63,000000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
25,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
59,000000,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
62,090000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
58,023000,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
64,000000,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
30,012800,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
25,030000,80,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
60,000000,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
58,000000,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
56,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
54,026000,70,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,104000,45,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
18,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
36,000000,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
57,000000,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
59,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
56,000000,,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
62,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
34,000000,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
37,067000,50,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,025000,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
59,044200,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
63,060000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
45,000000,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
59,033000,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
49,000000,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
40,000000,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,00
38,003600,16,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,00
49,000000,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
50,070000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,031000,60,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
61,063000,45,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,01
34,016000,32,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
52,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
62,000000,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
57,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,000000,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
63,000000,,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
47,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
21,025400,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,054000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,019000,36,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
58,058000,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
57,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,034000,20,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,00
60,000000,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00
64,000000,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,00
52,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
51,052000,40,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
51,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
46,000000,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,000000,,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
31,000000,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
31,000000,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
62,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
